;index_x;LLM_score;date;company;index_y;title;symbols;sentiment;ticker
70600;14001;0;2023-05-07T11:21:00+00:00;Alphabet Inc;2357;Microsoft Stock: Bear vs. Bull;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'APC.F', 'APC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA'];{'polarity': 0.625, 'neg': 0.035, 'neu': 0.848, 'pos': 0.117};GOOG
70601;14001;0;2023-05-07T11:21:00+00:00;Alphabet Inc;3359;Microsoft Stock: Bear vs. Bull;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'APC.F', 'APC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA'];{'polarity': 0.625, 'neg': 0.035, 'neu': 0.848, 'pos': 0.117};GOOGL
70606;14007;1;2023-05-07T11:35:00+00:00;Alphabet Inc;2356;1 Semiconductor Stock That Could Join Apple, Microsoft, Amazon, and Alphabet in the $1 Trillion Club;['A1MD34.SA', 'AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMD.F', 'AMD.MX', 'AMD.US', 'AMD.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'APC.F', 'APC.XETRA', 'GOGL34.SA'];{'polarity': 0.542, 'neg': 0, 'neu': 0.933, 'pos': 0.067};GOOG
70607;14007;1;2023-05-07T11:35:00+00:00;Alphabet Inc;3358;1 Semiconductor Stock That Could Join Apple, Microsoft, Amazon, and Alphabet in the $1 Trillion Club;['A1MD34.SA', 'AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMD.F', 'AMD.MX', 'AMD.US', 'AMD.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'APC.F', 'APC.XETRA', 'GOGL34.SA'];{'polarity': 0.542, 'neg': 0, 'neu': 0.933, 'pos': 0.067};GOOGL
70620;14021;0;2023-05-07T12:00:56+00:00;Alphabet Inc;2355;Is Alphabet Inc. (NASDAQ:GOOGL) Trading At A 34% Discount?;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 1, 'neg': 0.022, 'neu': 0.805, 'pos': 0.172};GOOG
70621;14021;0;2023-05-07T12:00:56+00:00;Alphabet Inc;3357;Is Alphabet Inc. (NASDAQ:GOOGL) Trading At A 34% Discount?;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 1, 'neg': 0.022, 'neu': 0.805, 'pos': 0.172};GOOGL
70695;14096;0;2023-05-07T15:00:00+00:00;Alphabet Inc;2354;3 Reasons to Buy and Hold Alphabet Stock Forever;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.612, 'neg': 0.031, 'neu': 0.863, 'pos': 0.106};GOOG
70696;14096;0;2023-05-07T15:00:00+00:00;Alphabet Inc;3356;3 Reasons to Buy and Hold Alphabet Stock Forever;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.612, 'neg': 0.031, 'neu': 0.863, 'pos': 0.106};GOOGL
70726;14127;0;2023-05-07T18:38:00+00:00;Alphabet Inc;2353;3 Top Artificial Intelligence Stocks to Buy in May;['2330.TW', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'IBM.F', 'IBM.LSE', 'IBM.MX', 'IBM.US', 'IBM.XETRA', 'TSFA.F', 'TSFA.STU', 'TSM.US', 'TSMC34.SA'];{'polarity': 0.959, 'neg': 0, 'neu': 0.743, 'pos': 0.257};GOOG
70727;14127;0;2023-05-07T18:38:00+00:00;Alphabet Inc;3355;3 Top Artificial Intelligence Stocks to Buy in May;['2330.TW', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'IBM.F', 'IBM.LSE', 'IBM.MX', 'IBM.US', 'IBM.XETRA', 'TSFA.F', 'TSFA.STU', 'TSM.US', 'TSMC34.SA'];{'polarity': 0.959, 'neg': 0, 'neu': 0.743, 'pos': 0.257};GOOGL
70729;14130;0;2023-05-07T19:07:41+00:00;New York Mortgage Trust Inc;114565;New York Mortgage Trust, Inc. (NASDAQ:NYMT) Q1 2023 Earnings Call Transcript;['NYMT.US', 'NYMTN.US', 'NYMTO.US'];{'polarity': 1, 'neg': 0.05, 'neu': 0.801, 'pos': 0.149};NYMTN
70730;14130;0;2023-05-07T19:07:41+00:00;New York Mortgage Trust Inc;135410;New York Mortgage Trust, Inc. (NASDAQ:NYMT) Q1 2023 Earnings Call Transcript;['NYMT.US', 'NYMTN.US', 'NYMTO.US'];{'polarity': 1, 'neg': 0.05, 'neu': 0.801, 'pos': 0.149};NYMT
70759;14160;-1;2023-05-08T04:29:00+00:00;Alphabet Inc;2352;AI Researchers Worry the U.S. and China Will Leave Everyone Else Behind;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': -0.637, 'neg': 0.27, 'neu': 0.647, 'pos': 0.083};GOOG
70760;14160;-1;2023-05-08T04:29:00+00:00;Alphabet Inc;3354;AI Researchers Worry the U.S. and China Will Leave Everyone Else Behind;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': -0.637, 'neg': 0.27, 'neu': 0.647, 'pos': 0.083};GOOGL
70764;14165;0;2023-05-08T05:51:05+00:00;Alphabet Inc;2351;3 Tech Titans Set to Break Out;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'CRM.US', 'FOO.F', 'FOO.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'GSPC.INDX', 'ORC.F', 'ORC.XETRA', 'ORCL.MX', 'ORCL.US', 'ORCL34.SA', 'SSFO34.SA'];{'polarity': 0.998, 'neg': 0.049, 'neu': 0.832, 'pos': 0.119};GOOG
70765;14165;0;2023-05-08T05:51:05+00:00;Alphabet Inc;3353;3 Tech Titans Set to Break Out;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'CRM.US', 'FOO.F', 'FOO.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'GSPC.INDX', 'ORC.F', 'ORC.XETRA', 'ORCL.MX', 'ORCL.US', 'ORCL34.SA', 'SSFO34.SA'];{'polarity': 0.998, 'neg': 0.049, 'neu': 0.832, 'pos': 0.119};GOOGL
70778;14179;0;2023-05-08T07:24:36+00:00;Alphabet Inc;2350;Should You Hold Alphabet (GOOG)?;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.995, 'neg': 0.009, 'neu': 0.846, 'pos': 0.145};GOOG
70779;14179;0;2023-05-08T07:24:36+00:00;Alphabet Inc;3352;Should You Hold Alphabet (GOOG)?;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.995, 'neg': 0.009, 'neu': 0.846, 'pos': 0.145};GOOGL
70787;14188;0;2023-05-08T09:06:00+00:00;Alphabet Inc;2349;1 FAANG Stock to Buy Hand Over Fist in May and 1 to Avoid Like the Plague;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'APC.F', 'APC.XETRA', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US'];{'polarity': -0.178, 'neg': 0.075, 'neu': 0.872, 'pos': 0.053};GOOG
70788;14188;0;2023-05-08T09:06:00+00:00;Alphabet Inc;3351;1 FAANG Stock to Buy Hand Over Fist in May and 1 to Avoid Like the Plague;['AAPL.MX', 'AAPL.US', 'AAPL34.SA', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'APC.F', 'APC.XETRA', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US'];{'polarity': -0.178, 'neg': 0.075, 'neu': 0.872, 'pos': 0.053};GOOGL
70850;14251;0;2023-05-08T11:00:00+00:00;Alphabet Inc;2348;Inside Microsoft’s bid to win Silicon Valley’s cut-throat AI race;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA'];{'polarity': 0.996, 'neg': 0.052, 'neu': 0.855, 'pos': 0.092};GOOG
70851;14251;0;2023-05-08T11:00:00+00:00;Alphabet Inc;3350;Inside Microsoft’s bid to win Silicon Valley’s cut-throat AI race;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA'];{'polarity': 0.996, 'neg': 0.052, 'neu': 0.855, 'pos': 0.092};GOOGL
70903;14304;-1;2023-05-08T11:45:00+00:00;Alphabet Inc;2347;Cloud Spending Is Slowing. Here's Why Tech Investors Shouldn't Panic.;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX'];{'polarity': 0.233, 'neg': 0.085, 'neu': 0.821, 'pos': 0.094};GOOG
70904;14304;-1;2023-05-08T11:45:00+00:00;Alphabet Inc;3349;Cloud Spending Is Slowing. Here's Why Tech Investors Shouldn't Panic.;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZ.F', 'AMZ.XETRA', 'AMZN.MX', 'AMZN.US', 'AMZO34.SA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX'];{'polarity': 0.233, 'neg': 0.085, 'neu': 0.821, 'pos': 0.094};GOOGL
70927;14328;1;2023-05-08T12:00:00+00:00;LifeMD Inc;139999;LifeMD and HealthWarehouse.com Partner in Exclusive Telehealth Agreement;['LFMD.US', 'LFMDP.US'];{'polarity': 0.996, 'neg': 0, 'neu': 0.863, 'pos': 0.137};LFMDP
70928;14328;1;2023-05-08T12:00:00+00:00;LifeMD Inc;168584;LifeMD and HealthWarehouse.com Partner in Exclusive Telehealth Agreement;['LFMD.US'];{'polarity': 0.996, 'neg': 0, 'neu': 0.864, 'pos': 0.136};LFMD
70949;14350;0;2023-05-08T12:00:01+00:00;Zillow Group Inc;66324;8 Famous Companies That Aren’t Profitable;['0ZG.F', '0ZG2.F', '13WA.F', '1SI.F', '1SI.XETRA', '2ON.F', 'APRN.US', 'LY0.F', 'LYFT.US', 'PINS.US', 'PTON.US', 'SNAP.US', 'Z.US', 'ZG.US'];{'polarity': 0.998, 'neg': 0.079, 'neu': 0.803, 'pos': 0.118};Z
70950;14350;0;2023-05-08T12:00:01+00:00;Zillow Group Inc;67110;8 Famous Companies That Aren’t Profitable;['0ZG.F', '0ZG2.F', '13WA.F', '1SI.F', '1SI.XETRA', '2ON.F', 'APRN.US', 'LY0.F', 'LYFT.US', 'PINS.US', 'PTON.US', 'SNAP.US', 'Z.US', 'ZG.US'];{'polarity': 0.998, 'neg': 0.079, 'neu': 0.803, 'pos': 0.118};ZG
71049;14450;0;2023-05-08T13:00:00+00:00;Zillow Group Inc;66323;The Rosen Law Firm, P.A. Announces Proposed Securities Class Action Settlement on Behalf of Purchasers of Zillow Group, Inc. securities – ZG Z;['Z.US', 'ZG.US'];{'polarity': 0.996, 'neg': 0.018, 'neu': 0.875, 'pos': 0.107};Z
71050;14450;0;2023-05-08T13:00:00+00:00;Zillow Group Inc;67109;The Rosen Law Firm, P.A. Announces Proposed Securities Class Action Settlement on Behalf of Purchasers of Zillow Group, Inc. securities – ZG Z;['Z.US', 'ZG.US'];{'polarity': 0.996, 'neg': 0.018, 'neu': 0.875, 'pos': 0.107};ZG
71053;14454;0;2023-05-08T13:00:01+00:00;Alphabet Inc;2346;The Zacks Analyst Blog Highlights Alphabet, Microsoft, Meta Platforms and Shopify;['307.F', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'SHOP.TO', 'SHOP.US'];{'polarity': 1, 'neg': 0.025, 'neu': 0.815, 'pos': 0.16};GOOG
71054;14454;0;2023-05-08T13:00:01+00:00;Alphabet Inc;3348;The Zacks Analyst Blog Highlights Alphabet, Microsoft, Meta Platforms and Shopify;['307.F', 'ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA', 'SHOP.TO', 'SHOP.US'];{'polarity': 1, 'neg': 0.025, 'neu': 0.815, 'pos': 0.16};GOOGL
71167;14568;0;2023-05-08T14:34:59+00:00;Alphabet Inc;2345;Google set to launch foldable Pixel smartphone;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.998, 'neg': 0.005, 'neu': 0.876, 'pos': 0.119};GOOG
71168;14568;0;2023-05-08T14:34:59+00:00;Alphabet Inc;3347;Google set to launch foldable Pixel smartphone;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.998, 'neg': 0.005, 'neu': 0.876, 'pos': 0.119};GOOGL
71188;14589;0;2023-05-08T15:05:42+00:00;Alphabet Inc;2344;20 Most Valuable Smartphone Companies in the World;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.999, 'neg': 0.003, 'neu': 0.9, 'pos': 0.097};GOOG
71189;14589;0;2023-05-08T15:05:42+00:00;Alphabet Inc;3346;20 Most Valuable Smartphone Companies in the World;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.999, 'neg': 0.003, 'neu': 0.9, 'pos': 0.097};GOOGL
71221;14622;0;2023-05-08T15:55:00+00:00;Alphabet Inc;2343;Where Will Fubo Stock Be in 1 Year?;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FUBO.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.557, 'neg': 0, 'neu': 0.914, 'pos': 0.086};GOOG
71222;14622;0;2023-05-08T15:55:00+00:00;Alphabet Inc;3345;Where Will Fubo Stock Be in 1 Year?;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FUBO.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.557, 'neg': 0, 'neu': 0.914, 'pos': 0.086};GOOGL
71294;14695;0;2023-05-08T17:39:13+00:00;Alphabet Inc;2342;Meta Lifts Chip Team From Graphcore As AI Game Heats Up;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMD.US', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'META.US', 'MSFT.US', 'NVDA.US'];{'polarity': 0.988, 'neg': 0.017, 'neu': 0.828, 'pos': 0.156};GOOG
71295;14695;0;2023-05-08T17:39:13+00:00;Alphabet Inc;3342;Meta Lifts Chip Team From Graphcore As AI Game Heats Up;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMD.US', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'META.US', 'MSFT.US', 'NVDA.US'];{'polarity': 0.988, 'neg': 0.017, 'neu': 0.828, 'pos': 0.156};GOOGL
71300;14701;0;2023-05-08T17:42:37+00:00;Alphabet Inc;2341;What's Going On With Microsoft Stock Today;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZN.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA'];{'polarity': 0.973, 'neg': 0.037, 'neu': 0.814, 'pos': 0.149};GOOG
71301;14701;0;2023-05-08T17:42:37+00:00;Alphabet Inc;3341;What's Going On With Microsoft Stock Today;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'AMZN.US', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'MSF.F', 'MSF.XETRA', 'MSFT.MX', 'MSFT.US', 'MSFT34.SA'];{'polarity': 0.973, 'neg': 0.037, 'neu': 0.814, 'pos': 0.149};GOOGL
71457;14858;0;2023-05-08T20:10:00+00:00;Solid Power Inc;150853;Solid Power, Inc. Announces First Quarter 2023 Financial Results;['SLDP.US', 'SLDPW.US'];{'polarity': 0.999, 'neg': 0.046, 'neu': 0.838, 'pos': 0.117};SLDP
71458;14858;0;2023-05-08T20:10:00+00:00;Solid Power Inc;178062;Solid Power, Inc. Announces First Quarter 2023 Financial Results;['SLDP.US', 'SLDPW.US'];{'polarity': 0.999, 'neg': 0.046, 'neu': 0.838, 'pos': 0.117};SLDPW
71465;14866;0;2023-05-08T20:15:00+00:00;Brighthouse Financial Inc;100479;Brighthouse Financial Announces First Quarter 2023 Results;['BHF.US', 'BHFAP.US'];{'polarity': 1, 'neg': 0.043, 'neu': 0.846, 'pos': 0.111};BHF
71466;14866;0;2023-05-08T20:15:00+00:00;Brighthouse Financial Inc;121562;Brighthouse Financial Announces First Quarter 2023 Results;['BHF.US', 'BHFAP.US'];{'polarity': 1, 'neg': 0.043, 'neu': 0.846, 'pos': 0.111};BHFAP
71483;14884;0;2023-05-08T20:29:00+00:00;FAT Brands Inc;159376;FAT BRANDS INC. REPORTS FIRST QUARTER 2023 FINANCIAL RESULTS;['FAT.US', 'FATBP.US', 'FATBW.US'];{'polarity': 0.997, 'neg': 0.05, 'neu': 0.865, 'pos': 0.086};FATBP
71484;14884;0;2023-05-08T20:29:00+00:00;FAT Brands Inc;171102;FAT BRANDS INC. REPORTS FIRST QUARTER 2023 FINANCIAL RESULTS;['FAT.US', 'FATBP.US', 'FATBW.US'];{'polarity': 0.997, 'neg': 0.05, 'neu': 0.865, 'pos': 0.086};FAT
71494;14895;0;2023-05-08T20:34:00+00:00;Liberty Latin America Ltd;114349;Liberty Latin America Reports Q1 2023 Results;['LILA.US', 'LILAB.US', 'LILAK.US'];{'polarity': 1, 'neg': 0.03, 'neu': 0.879, 'pos': 0.091};LILA
71495;14895;0;2023-05-08T20:34:00+00:00;Liberty Latin America Ltd;114719;Liberty Latin America Reports Q1 2023 Results;['LILA.US', 'LILAB.US', 'LILAK.US'];{'polarity': 1, 'neg': 0.03, 'neu': 0.879, 'pos': 0.091};LILAK
71501;14902;0;2023-05-08T20:38:23+00:00;Alphabet Inc;2340;Henry Kissinger says he wants to call attention to the dangers of A.I. the same way he did for nuclear weapons but warns it’s a ‘totally new problem’;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': -0.931, 'neg': 0.088, 'neu': 0.835, 'pos': 0.077};GOOG
71502;14902;0;2023-05-08T20:38:23+00:00;Alphabet Inc;3340;Henry Kissinger says he wants to call attention to the dangers of A.I. the same way he did for nuclear weapons but warns it’s a ‘totally new problem’;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': -0.931, 'neg': 0.088, 'neu': 0.835, 'pos': 0.077};GOOGL
71530;14931;0;2023-05-08T20:54:37+00:00;Alphabet Inc;2339;Hear this: Google using AI to build personalized hearing aids;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.939, 'neg': 0.027, 'neu': 0.895, 'pos': 0.078};GOOG
71531;14931;0;2023-05-08T20:54:37+00:00;Alphabet Inc;3339;Hear this: Google using AI to build personalized hearing aids;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.939, 'neg': 0.027, 'neu': 0.895, 'pos': 0.078};GOOGL
71596;14997;1;2023-05-08T22:00:00+00:00;Alphabet Inc;2338;New York Times to Get Around $100 Million From Google Over Three Years;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'NYT.F', 'NYT.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};GOOG
71597;14997;1;2023-05-08T22:00:00+00:00;Alphabet Inc;3338;New York Times to Get Around $100 Million From Google Over Three Years;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MI', 'GOOG.MX', 'GOOG.US', 'GOOGL.US', 'NYT.F', 'NYT.US'];{'polarity': 0, 'neg': 0, 'neu': 1, 'pos': 0};GOOGL
71615;15016;-1;2023-05-08T22:25:10+00:00;Brighthouse Financial Inc;100478;Brighthouse Financial (BHF) Misses Q1 Earnings and Revenue Estimates;['2N8.F', 'BHF.US', 'BHFAP.US', 'GNL-PA.US', 'GNL.US'];{'polarity': 0.995, 'neg': 0.013, 'neu': 0.891, 'pos': 0.095};BHF
71616;15016;-1;2023-05-08T22:25:10+00:00;Brighthouse Financial Inc;121561;Brighthouse Financial (BHF) Misses Q1 Earnings and Revenue Estimates;['2N8.F', 'BHF.US', 'BHFAP.US', 'GNL-PA.US', 'GNL.US'];{'polarity': 0.995, 'neg': 0.013, 'neu': 0.891, 'pos': 0.095};BHFAP
71629;15030;1;2023-05-08T22:54:46+00:00;Alphabet Inc;2337;New York Times to get around $100 million from Google over three years - WSJ;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.511, 'neg': 0, 'neu': 0.965, 'pos': 0.035};GOOG
71630;15030;1;2023-05-08T22:54:46+00:00;Alphabet Inc;3337;New York Times to get around $100 million from Google over three years - WSJ;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.511, 'neg': 0, 'neu': 0.965, 'pos': 0.035};GOOGL
71641;15042;0;2023-05-09T00:00:17+00:00;Alphabet Inc;2336;Meta Squares Up to Canada Over Publishing Law;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': -0.796, 'neg': 0.278, 'neu': 0.722, 'pos': 0};GOOG
71642;15042;0;2023-05-09T00:00:17+00:00;Alphabet Inc;3336;Meta Squares Up to Canada Over Publishing Law;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'FB2A.F', 'FB2A.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': -0.796, 'neg': 0.278, 'neu': 0.722, 'pos': 0};GOOGL
71646;15047;-1;2023-05-09T00:38:00+00:00;Alphabet Inc;2335;Amazon Leaks Secret Information on New Google Initiative Many Want to Know About;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.718, 'neg': 0, 'neu': 0.894, 'pos': 0.106};GOOG
71647;15047;-1;2023-05-09T00:38:00+00:00;Alphabet Inc;3335;Amazon Leaks Secret Information on New Google Initiative Many Want to Know About;['ABEA.F', 'ABEA.XETRA', 'ABEC.F', 'ABEC.XETRA', 'GOGL34.SA', 'GOGL35.SA', 'GOOG.MX', 'GOOG.US', 'GOOGL.US'];{'polarity': 0.718, 'neg': 0, 'neu': 0.894, 'pos': 0.106};GOOGL
